product_id;category_id;cpc;clicks;views;score;groupscore
5691472077212361177;5152018957359872972;1.7374546918641174;0.0;86.0;0.08035213854911774;0.11498013045510319
5313795341066197948;5152018957359872972;1.7374375955418722;0.0;0.0;0.07918692906611338;0.11498013045510319
585205003106884008;5152018957359872972;1.7373685882190681;0.0;32.0;0.08230216591953346;0.11498013045510319
6014254764357530890;5152018957359872972;1.7373373797668452;0.0;197.0;0.07968036476518485;0.11498013045510319
7505152263670747055;5152018957359872972;1.7372771030611438;0.0;28.0;0.08273565118334758;0.11498013045510319
1985107755656307979;5152018957359872972;1.7371655656454599;0.0;33.0;0.08217874534392586;0.11498013045510319
7255040273470444273;5152018957359872972;1.7371406623603134;0.0;0.0;0.07914491900025075;0.11498013045510319
8062518557502371044;5152018957359872972;1.7371401282468582;0.0;0.0;0.07914484343395226;0.11498013045510319
5227350474734958041;5152018957359872972;1.7371165265859363;24.0;1726.0;0.20002801119201635;0.11498013045510319
8686227064176577986;5152018957359872972;1.736874530991309;0.0;0.0;0.07910726677061009;0.11498013045510319
7930779513967329450;5152018957359872972;1.7367400147378456;0.0;40.0;0.08158823542949178;0.11498013045510319
5852894187421331634;5152018957359872972;1.7367004719389971;0.0;112.0;0.07997549806258314;0.11498013045510319
5893192892895652172;5152018957359872972;1.736485048738852;39.0;1848.0;0.21187112051901186;0.11498013045510319
4037246338070900635;5152018957359872972;1.7364407644741147;0.0;0.0;0.07904589754316077;0.11498013045510319
5585549595336101036;5152018957359872972;1.7364317844177721;4.0;446.0;0.1874739493474834;0.11498013045510319
3313335315286948878;5152018957359872972;1.7362362444887907;1.0;131.0;0.18513580155898204;0.11498013045510319
9183856527702075640;5152018957359872972;2.1961452940063126;0.0;23.0;0.14843265751284979;0.11498013045510319
3805837459425412246;5152018957359872972;1.7361368112236024;58.0;3519.0;0.2167125282910581;0.11498013045510319
7153589463177714295;5152018957359872972;1.7361004319760496;0.0;0.0;0.07899774734794228;0.11498013045510319
6952835522503245057;5152018957359872972;1.7360304312732686;0.0;37.0;0.08169054636080197;0.11498013045510319
964045031885562549;5152018957359872972;1.7359239381831892;0.0;51.0;0.08093356134402431;0.11498013045510319
867302552611017686;5152018957359872972;1.7357596501606114;0.0;0.0;0.07894953358336337;0.11498013045510319
3869206369267045851;5152018957359872972;1.7357385848571636;5.0;296.0;0.1937056784942448;0.11498013045510319
6083314919847476154;5152018957359872972;1.735509915037079;0.0;78.0;0.08019625237433795;0.11498013045510319
4432637446476675895;5152018957359872972;1.7355098138597223;0.0;0.0;0.0789141867777281;0.11498013045510319
2876114726681935840;5152018957359872972;1.7354730524874804;0.0;0.0;0.0789089857838177;0.11498013045510319
5432979573050322423;5152018957359872972;1.7354114902218407;6.0;124.0;0.21752115842660172;0.11498013045510319
8172869009307611563;5152018957359872972;1.7354075227547607;5.0;51.0;0.25401243014378727;0.11498013045510319
2470194805057121649;5152018957359872972;1.7353070629320306;0.0;0.0;0.07888550160424455;0.11498013045510319
3988223081020422580;5152018957359872972;1.7352415960802805;4.0;428.0;0.18758091935936622;0.11498013045510319
2325207987428440896;5152018957359872972;1.735064846555143;1.0;475.0;0.18085528235188914;0.11498013045510319
6849025398925669174;5152018957359872972;1.7350467967257226;0.0;23.0;0.08319650526397548;0.11498013045510319
8328208259811471326;5152018957359872972;1.7350128919393308;0.0;0.0;0.07884388233248343;0.11498013045510319
1637065037673436238;5152018957359872972;1.7350016780620807;7.0;265.0;0.2015545243518512;0.11498013045510319
3742604039476736615;5152018957359872972;1.734931946556808;0.0;26.0;0.08267858403700323;0.11498013045510319
8486168907789712877;5152018957359872972;1.7346680142468667;0.0;23.0;0.08314291517074034;0.11498013045510319
4261924348580351108;5152018957359872972;1.7345225147410044;0.0;0.0;0.07877450383362025;0.11498013045510319
8305449796078037511;5152018957359872972;1.7344439238692377;1.0;396.0;0.18107902370254902;0.11498013045510319
7385123406776457610;5152018957359872972;1.734332225881193;0.0;86.0;0.07991037248946818;0.11498013045510319
7170637558637902998;860118035448290100;1.9598950742509946;6.0;1197.0;0.3541247619756276;0.23707164616866427
2728573403366776419;860118035448290100;1.958323353128415;0.0;0.0;0.18205047883512823;0.23707164616866427
6618528777177722261;860118035448290100;1.957329515044412;0.0;192.0;0.17293846712010352;0.23707164616866427
8665100451118382086;860118035448290100;1.957072046305983;5.0;143.0;0.3572795855034912;0.23707164616866427
7476840237784086020;860118035448290100;1.9569204979728712;0.0;273.0;0.16881950761749445;0.23707164616866427
2863486801672864481;860118035448290100;1.9566446192508342;3.0;63.0;0.3528371312430083;0.23707164616866427
7344990467224675983;860118035448290100;1.955974844541967;0.0;171.0;0.15987219064030916;0.23707164616866427
5584504733062940768;860118035448290100;1.9547187472806689;0.0;65.0;0.14865104641415183;0.23707164616866427
4362176365257684418;7524971758690137833;1.7598191332292477;0.0;126.0;0.19267484645061767;0.23955446949355827
5392939254475158416;7524971758690137833;1.759413605508005;2.0;332.0;0.29808083628752086;0.23955446949355827
7001960391181580798;7524971758690137833;1.7590638149785303;4.0;407.0;0.3025591278225327;0.23955446949355827
6498123464761767264;7524971758690137833;1.758920658612946;18.0;1567.0;0.3305131722054276;0.23955446949355827
3502538682456905638;7524971758690137833;1.7582737466613114;3.0;330.0;0.2923430470902362;0.23955446949355827
1932771173646130112;7524971758690137833;1.75815686601434;0.0;96.0;0.17716429882833679;0.23955446949355827
3869276332360867155;7524971758690137833;1.7581180248288186;1.0;413.0;0.28017567131637827;0.23955446949355827
8482880002416627464;7524971758690137833;1.7579040768270602;1.0;428.0;0.2780611065176411;0.23955446949355827
3508519322072087601;7524971758690137833;1.7578474881048507;0.0;308.0;0.17351435459705836;0.23955446949355827
2441526785556798029;7524971758690137833;1.7578353049552018;0.0;202.0;0.17356923053758413;0.23955446949355827
6067807287753790496;7524971758690137833;1.757304957065773;12.0;542.0;0.31408876607318714;0.23955446949355827
5581633597700116217;7524971758690137833;1.756757894147217;12.0;186.0;0.35170676248546484;0.23955446949355827
2517615755320961633;7524971758690137833;1.7567221618766709;2.0;176.0;0.2779462018756805;0.23955446949355827
671283988344658395;7524971758690137833;1.756656617822961;2.0;384.0;0.27110512105500967;0.23955446949355827
9067292458658642720;7524971758690137833;1.7566500622504169;0.0;110.0;0.16274697837039948;0.23955446949355827
6925487227589001597;7524971758690137833;1.7558415897673245;0.0;205.0;0.15466124173553594;0.23955446949355827
1530708664521688489;7524971758690137833;1.7550224392499454;6.0;445.0;0.2718365105656076;0.23955446949355827
1892995271209870595;7524971758690137833;1.7549871520582598;5.0;1062.0;0.26067350129644323;0.23955446949355827
5115375559493759912;7524971758690137833;1.7549606911546853;16.0;1921.0;0.2857416571684803;0.23955446949355827
6152470755508283583;7524971758690137833;1.7548313549969519;26.0;899.0;0.32499192318915293;0.23955446949355827
804470478610181259;7524971758690137833;1.7547645256066005;0.0;170.0;0.14455092876867512;0.23955446949355827
5216196258630048025;7524971758690137833;1.7547324796276331;0.0;250.0;0.14405889238301411;0.23955446949355827
7980434250435718897;7524971758690137833;1.754657042081123;0.0;132.0;0.14370130793292363;0.23955446949355827
3148399429046597587;7524971758690137833;1.754526420638177;0.0;88.0;0.14284178329249025;0.23955446949355827
3057211854577690126;7581492876267472229;1.799042350423562;29.0;1754.0;0.4015983634821864;0.24574203456813037
7393957718094678934;7581492876267472229;1.7980419879942184;0.0;40.0;0.18577449536729346;0.24574203456813037
7778192617949308197;7581492876267472229;1.7951858734074442;0.0;27.0;0.14985324485491125;0.24574203456813037
6288767857890040299;7234842626579207420;1.0999999632755684;0.0;26.0;0.0857976064474449;0.06352142321869098
1943562212212540244;7234842626579207420;1.0999996194276516;0.0;0.0;0.08194844772057715;0.06352142321869098
4896302356121240191;7234842626579207420;1.0999987098488406;0.0;0.0;0.08194049892783135;0.06352142321869098
5054781576529716516;7234842626579207420;1.0999979029817177;0.0;0.0;0.08193344773066608;0.06352142321869098
103566316809694402;7234842626579207420;1.099994272180365;0.0;0.0;0.08190171822344076;0.06352142321869098
1052090486343974429;7234842626579207420;1.0999924933809953;0.0;0.0;0.08188617332798269;0.06352142321869098
2957678023012670386;7234842626579207420;1.0999881276280135;0.0;0.0;0.08184802109178903;0.06352142321869098
8501604915075903244;7234842626579207420;1.0999879670852308;0.0;0.0;0.08184661811132098;0.06352142321869098
2359065689513405672;7234842626579207420;1.0999845663259062;0.0;0.0;0.08181689893721043;0.06352142321869098
6199710320377160003;7234842626579207420;1.0999831903257362;0.0;0.0;0.08180487409665982;0.06352142321869098
1918685367205618673;7234842626579207420;1.0999811601662692;0.0;0.0;0.08178713256986753;0.06352142321869098
8712222260672384884;7234842626579207420;1.0999747528837878;0.0;0.0;0.08173113944437191;0.06352142321869098
1358681755703604506;7234842626579207420;1.0999708760717948;0.0;0.0;0.08169726005461908;0.06352142321869098
4320798240743471803;7234842626579207420;1.0999702951073924;0.0;0.0;0.0816921830172348;0.06352142321869098
4784886165584539040;7234842626579207420;1.099969394060523;0.0;0.0;0.08168430878497202;0.06352142321869098
5931840148117519806;7234842626579207420;1.0999652930146437;0.0;0.0;0.08164846981934985;0.06352142321869098
2285793993057668553;7234842626579207420;1.0999639160390629;0.0;0.0;0.0816364364547014;0.06352142321869098
1663454019737119656;7234842626579207420;1.0999619678645647;0.0;0.0;0.08161941139306586;0.06352142321869098
3991119349621513178;7234842626579207420;1.099959882347404;0.0;0.0;0.08160118609639094;0.06352142321869098
262440534018298115;7234842626579207420;1.099957155249812;0.0;0.0;0.08157735403995398;0.06352142321869098
4515565177879785579;7234842626579207420;1.099956284449633;0.0;0.0;0.08156974413296927;0.06352142321869098
7782688996774962757;7234842626579207420;1.0999551616742327;0.0;0.0;0.0815599322190933;0.06352142321869098
1277799644925345546;7234842626579207420;1.0999525317786634;0.0;0.0;0.08153694960937084;0.06352142321869098
537331615278927826;7234842626579207420;1.099952007974759;0.0;0.0;0.0815323720965418;0.06352142321869098
529422492902037862;7234842626579207420;1.0999506809547779;0.0;0.0;0.0815207752929754;0.06352142321869098
3922542081338439365;7234842626579207420;1.0999500599274852;0.0;0.0;0.08151534814671846;0.06352142321869098
8366053254519219428;7234842626579207420;1.0999475501095737;0.0;0.0;0.08149341489347166;0.06352142321869098
1308499997944917587;7234842626579207420;1.0999472552922795;0.0;0.0;0.08149083849048079;0.06352142321869098
5466698997988699780;7234842626579207420;1.0999463714831363;0.0;0.0;0.08148311489839433;0.06352142321869098
3619084162083709107;7234842626579207420;1.0999447750148736;0.0;0.0;0.08146916339117709;0.06352142321869098
6486418497097822062;7234842626579207420;1.0999409884049371;0.0;25.0;0.08543607227556133;0.06352142321869098
1516874050746286637;7234842626579207420;1.0999398678280712;0.0;0.0;0.08142627957463625;0.06352142321869098
1976478220702349394;7234842626579207420;1.099939325694995;0.0;0.0;0.08142154188350756;0.06352142321869098
9145240003269609500;7234842626579207420;1.099936688950685;0.0;42.0;0.08377945180371674;0.06352142321869098
1039203250124094041;7234842626579207420;1.0999349738678712;0.0;0.0;0.0813835113451348;0.06352142321869098
4296298210044659032;7234842626579207420;1.0999341202520392;0.0;0.0;0.08137605161184763;0.06352142321869098
4390451281702099164;7234842626579207420;1.0999326839460222;0.0;0.0;0.08136349975959307;0.06352142321869098
3667528110699324668;7234842626579207420;1.0999310711592925;0.0;0.0;0.08134940564558826;0.06352142321869098
200284836247297365;7234842626579207420;1.0999310346840028;0.0;0.0;0.08134908688869275;0.06352142321869098
8323580614181378539;7234842626579207420;1.099929066913304;0.0;0.0;0.08133189057621475;0.06352142321869098
8220516962808929869;7234842626579207420;1.0999284956517386;0.0;0.0;0.081326898331747;0.06352142321869098
2571197129296153097;7234842626579207420;1.099924702259375;0.0;0.0;0.08129374794462402;0.06352142321869098
3766594096399849328;7234842626579207420;1.0999208309437267;0.0;0.0;0.08125991658732803;0.06352142321869098
3907154158957925943;7234842626579207420;1.0999195045672578;0.0;0.0;0.0812483254074025;0.06352142321869098
8093039056094273822;7234842626579207420;1.0999183958349854;0.0;0.0;0.08123863621616563;0.06352142321869098
5326907073315624955;7234842626579207420;1.0999176863979194;0.0;0.0;0.08123243645850212;0.06352142321869098
8050904893617551790;7234842626579207420;1.0999129310576703;0.0;63.0;0.08277818121354073;0.06352142321869098
5748966974164225375;7234842626579207420;1.0999080663714693;0.0;0.0;0.08114836722168449;0.06352142321869098
6211744882333061749;7234842626579207420;1.0999076490728545;0.0;0.0;0.08114472045665208;0.06352142321869098
5902389903794661688;7234842626579207420;1.0999030122310864;0.0;56.0;0.08288991346618171;0.06352142321869098
8497378437830364927;7234842626579207420;1.099901712444085;0.0;0.0;0.08109284036541668;0.06352142321869098
8228179950026347694;7234842626579207420;1.0999014570141485;0.0;0.0;0.08109060816783009;0.06352142321869098
207358059331539194;7234842626579207420;1.0998995920251156;0.0;0.0;0.08107431006246735;0.06352142321869098
2431253980561456922;7234842626579207420;1.0998991463619376;0.0;26.0;0.08491656926618547;0.06352142321869098
794539842689484943;7234842626579207420;1.0998990582357442;0.0;0.0;0.08106964528682403;0.06352142321869098
8398235934189480360;7234842626579207420;1.0998980507906995;0.0;0.0;0.08106084124283469;0.06352142321869098
2471332549658549562;7234842626579207420;1.0998973818160962;0.0;0.0;0.08105499508589958;0.06352142321869098
3903457439148123834;7234842626579207420;1.0998939574803142;0.0;0.0;0.0810250698775546;0.06352142321869098
7959740417058124783;7234842626579207420;1.0998928194884854;0.0;0.0;0.08101512498758517;0.06352142321869098
1204047208101490080;7234842626579207420;1.0998905471474312;0.0;27.0;0.08469897074399449;0.06352142321869098
4248573235918829877;7234842626579207420;1.099888046836223;3.0;181.0;0.18883393615921787;0.06352142321869098
1520105486357058660;7234842626579207420;1.0998866427902825;0.0;0.0;0.08096114693392134;0.06352142321869098
8207778094400958938;7234842626579207420;1.0998826218901492;0.0;0.0;0.08092600836052145;0.06352142321869098
2990579446781361754;7234842626579207420;1.0998764359457458;0.0;0.0;0.08087194950447926;0.06352142321869098
8562921929725641027;7234842626579207420;1.099876220312068;0.0;0.0;0.08087006508567657;0.06352142321869098
268522979739607687;7234842626579207420;1.0998746628061533;0.0;0.0;0.08085645406971258;0.06352142321869098
7313155064213239651;7234842626579207420;1.0998745611685283;0.0;0.0;0.08085556586034968;0.06352142321869098
3712782308193629433;7234842626579207420;1.099874278778726;0.0;0.0;0.08085309806098358;0.06352142321869098
4377787635802295641;7234842626579207420;1.0998738878848269;0.0;0.0;0.08084968204628358;0.06352142321869098
8390309004367159566;7234842626579207420;1.099872998896234;0.0;0.0;0.08084191319107956;0.06352142321869098
169568718717457785;7234842626579207420;1.0998717034408418;0.0;0.0;0.08083059222988392;0.06352142321869098
8989327934678007407;7234842626579207420;1.0998690949490797;0.0;0.0;0.08080779666764445;0.06352142321869098
8959328143776964005;7234842626579207420;1.0998672175471493;0.0;0.0;0.08079139008619649;0.06352142321869098
8430488293738532817;7234842626579207420;1.0998670083481448;0.0;0.0;0.0807895618998866;0.06352142321869098
4523953048409888446;7234842626579207420;1.0998669483596104;0.0;0.0;0.0807890376611719;0.06352142321869098
1457866592658249316;7234842626579207420;1.099866279754486;0.0;0.0;0.08078319473310615;0.06352142321869098
4949376276546689120;7234842626579207420;1.099863455671598;0.0;33.0;0.08378881815422784;0.06352142321869098
1897490093402492593;7234842626579207420;1.0998620704499718;0.0;0.0;0.08074640969723501;0.06352142321869098
8080691386442792093;7234842626579207420;1.09986059725854;0.0;0.0;0.08073353550400962;0.06352142321869098
5443313636371244471;7234842626579207420;1.0998603872602655;0.0;0.0;0.08073170033289384;0.06352142321869098
3289364559234439305;7234842626579207420;1.099859515357175;0.0;0.0;0.08072408078758714;0.06352142321869098
4784874621622515097;7234842626579207420;1.0998570053354169;0.0;0.0;0.08070214575292757;0.06352142321869098
9199806278215947402;7234842626579207420;1.099855600942741;0.0;0.0;0.08068987279078241;0.06352142321869098
8972730092817482789;7234842626579207420;1.099855202200277;0.0;0.0;0.0806863881876159;0.06352142321869098
4227325399984845299;7234842626579207420;1.0998550230082749;0.0;0.0;0.08068482223195657;0.06352142321869098
7259303925559729279;7234842626579207420;1.0998546279496006;0.0;45.0;0.08290359204358387;0.06352142321869098
1122239684262490729;7234842626579207420;1.0998543435297976;57.0;1188.0;0.24721480649716718;0.06352142321869098
8725586323367791573;7234842626579207420;1.09985401316958;0.0;0.0;0.0806759972699018;0.06352142321869098
6417474709779286877;7234842626579207420;1.0998530980793366;0.0;0.0;0.08066800031284795;0.06352142321869098
4350491877615642499;7234842626579207420;1.0998525665116496;0.0;22.0;0.08520880949791881;0.06352142321869098
647392962211619403;7234842626579207420;1.0998519626084833;0.0;0.0;0.0806580774536371;0.06352142321869098
580655054009097725;7234842626579207420;1.0998512863821042;0.0;0.0;0.08065216792356428;0.06352142321869098
4762427944225469462;7234842626579207420;1.0998489710019952;0.0;31.0;0.08385774031036314;0.06352142321869098
8163544554541732320;7234842626579207420;1.0998456626719684;0.0;0.0;0.08060302242259797;0.06352142321869098
3499003581607865338;7234842626579207420;1.099845544019945;0.0;0.0;0.08060198552471635;0.06352142321869098
5132088114672252960;7234842626579207420;1.0998453859394048;0.0;0.0;0.08060060406174009;0.06352142321869098
1126462640003453178;7234842626579207420;1.0998450844690388;0.0;58.0;0.08232210744870919;0.06352142321869098
2660205870276888580;7234842626579207420;1.099844862904529;0.0;0.0;0.0805960332694382;0.06352142321869098
8916583097869554810;7234842626579207420;1.0998444625648034;0.0;0.0;0.08059253470783104;0.06352142321869098
4780151363053390716;7234842626579207420;1.0998414194988715;0.0;52.0;0.08248901833287413;0.06352142321869098
8214699391772601630;7234842626579207420;1.0998406573569854;0.0;21.0;0.085321185827571;0.06352142321869098
697294292240058420;7234842626579207420;1.099838689796755;0.0;0.0;0.08054208659246698;0.06352142321869098
2205518856394950713;7234842626579207420;1.0998349819996882;0.0;0.0;0.08050968422109206;0.06352142321869098
1477029232308702445;7234842626579207420;1.0998339029454915;0.0;0.0;0.08050025438602157;0.06352142321869098
8930432237426112560;7234842626579207420;1.0998327811278588;0.0;0.0;0.08049045084205772;0.06352142321869098
3734220571984311202;7234842626579207420;1.099829670519111;0.0;22.0;0.08500872183403527;0.06352142321869098
6693403493895630417;7234842626579207420;1.0998291847140786;0.0;0.0;0.08045902184720591;0.06352142321869098
2208017367568018387;7234842626579207420;1.099828082004346;0.0;0.0;0.08044938528683522;0.06352142321869098
6206011963452832626;7234842626579207420;1.0998214389758947;0.0;0.0;0.08039133198158112;0.06352142321869098
3274364931728708263;7234842626579207420;1.0998204553927224;0.0;0.0;0.08038273646606295;0.06352142321869098
9039227753876657403;7234842626579207420;1.0998193756341756;0.0;0.0;0.0803733004756894;0.06352142321869098
1366910780026294936;7234842626579207420;1.0998181472158142;0.0;0.0;0.08036256534988931;0.06352142321869098
2770678157495122010;7234842626579207420;1.0998169525426347;0.0;0.0;0.08035212512262305;0.06352142321869098
4846799222949771446;7234842626579207420;1.0998132649183938;0.0;25.0;0.08431989904120771;0.06352142321869098
7364938651102249631;7234842626579207420;1.0998115414101095;0.0;0.0;0.08030483733354377;0.06352142321869098
2257526078384262413;7234842626579207420;1.0998111126120913;0.0;0.0;0.08030109007543317;0.06352142321869098
2930612517613502422;7234842626579207420;1.0998100587539112;0.0;0.0;0.08029188042789522;0.06352142321869098
6872637837813008562;7234842626579207420;1.0998090603981228;0.0;62.0;0.08189605904055786;0.06352142321869098
6448413137857998684;7234842626579207420;1.0998030690829153;0.0;0.0;0.08023079781972495;0.06352142321869098
3045266120260089143;7234842626579207420;1.0998029504481868;0.0;23.0;0.08457758715993907;0.06352142321869098
6240693310609695228;7234842626579207420;1.099802237829574;0.0;0.0;0.08022353351183918;0.06352142321869098
4735556289992102818;7234842626579207420;1.0998008088133227;0.0;0.0;0.08021104536471481;0.06352142321869098
5994278672194682128;7234842626579207420;1.099800707150056;0.0;0.0;0.08021015693126946;0.06352142321869098
1361551193948427364;7234842626579207420;1.0998006519273367;0.0;0.0;0.08020967434092634;0.06352142321869098
3469466956252061696;7234842626579207420;1.099799718843896;0.0;0.0;0.08020152014164669;0.06352142321869098
4457688093301666606;7234842626579207420;1.099799218742338;4.0;33.0;0.22142324770459923;0.06352142321869098
204643667236549881;7234842626579207420;1.0997977751870975;0.0;0.0;0.08018453456010757;0.06352142321869098
3946426967860584871;7234842626579207420;1.099797468856968;0.0;0.0;0.08018185754665719;0.06352142321869098
6795793762770981058;7234842626579207420;1.0997969565317007;0.0;0.0;0.0801773803454302;0.06352142321869098
1786829686214898109;7234842626579207420;1.0997926365293276;0.0;0.0;0.08013962792297633;0.06352142321869098
6820574258833122442;7234842626579207420;1.0997920018029852;0.0;0.0;0.08013408106097256;0.06352142321869098
2479924274653411549;7234842626579207420;1.0997907848947552;0.0;0.0;0.08012344652200319;0.06352142321869098
7045298069736252242;7234842626579207420;1.0997907782203689;0.0;0.0;0.08012338819466158;0.06352142321869098
5972852916578304317;7234842626579207420;1.0997897660088927;0.0;0.0;0.08011454249691399;0.06352142321869098
4841518168870548072;7234842626579207420;1.0997838532497572;0.0;0.0;0.08006287100197798;0.06352142321869098
7393978680358652919;7234842626579207420;1.0997835783690624;0.0;70.0;0.08148904025313819;0.06352142321869098
1315590261051108015;7234842626579207420;1.099783514650796;0.0;0.0;0.08005991199179101;0.06352142321869098
9050283612332742446;7234842626579207420;1.0997825343586964;0.0;0.0;0.08005134523689794;0.06352142321869098
6924149175504895123;7234842626579207420;1.0997819485434894;0.0;0.0;0.08004622580841976;0.06352142321869098
3293516147185349673;7234842626579207420;1.099781462916809;2.0;82.0;0.18942028941663705;0.06352142321869098
8442855984702275595;7234842626579207420;1.0997782369567979;0.0;0.0;0.08001379031958207;0.06352142321869098
1843574231446528600;7234842626579207420;1.0997759472627342;0.0;0.0;0.07999378072465235;0.06352142321869098
3789703890383738129;7234842626579207420;1.0997748945813854;3.0;56.0;0.19932120470114575;0.06352142321869098
4441614270616209857;7234842626579207420;1.0997736780461622;0.0;0.0;0.07997395008215155;0.06352142321869098
9045863061260468382;7234842626579207420;1.09976742230945;0.0;0.0;0.0799192813123873;0.06352142321869098
617607488424984468;7234842626579207420;1.099767238720507;0.0;0.0;0.0799176769319419;0.06352142321869098
365177053510986272;7234842626579207420;1.0997644470984405;0.0;0.0;0.07989328099729023;0.06352142321869098
8972308530367582176;7234842626579207420;1.0997591867272651;0.0;0.0;0.07984731070891524;0.06352142321869098
5616227761512786842;7234842626579207420;1.0997553871662906;0.0;0.0;0.0798141064144129;0.06352142321869098
6795910306671611754;7234842626579207420;1.0997553627132608;0.0;0.0;0.0798138927198284;0.06352142321869098
6603769515442699311;7234842626579207420;1.0997545552133399;0.0;0.0;0.07980683599265256;0.06352142321869098
6138894393723760466;7234842626579207420;1.09975319861327;0.0;0.0;0.07979498068922597;0.06352142321869098
485150859624190504;7234842626579207420;1.0997523497484947;0.0;0.0;0.07978756247533686;0.06352142321869098
8204914641537762870;7234842626579207420;1.0997520550827355;0.0;0.0;0.07978498739660767;0.06352142321869098
7352296852372277170;7234842626579207420;1.0997500671690315;0.0;0.0;0.07976761505477167;0.06352142321869098
7478622895608119682;7234842626579207420;1.0997488727830038;0.0;0.0;0.0797571773369203;0.06352142321869098
2191936203068598863;7234842626579207420;1.0997483782911526;0.0;0.0;0.07975285598159323;0.06352142321869098
1593581715409977496;7234842626579207420;1.0997463742543025;0.0;0.0;0.07973534273987716;0.06352142321869098
5426480348225828220;7234842626579207420;1.0997441535777621;0.0;0.0;0.07971593628783244;0.06352142321869098
6417347969841170824;7234842626579207420;1.0997441310345137;0.0;0.0;0.07971573928279338;0.06352142321869098
8329007978237963459;7234842626579207420;1.0997430099883485;0.0;0.0;0.07970594248067052;0.06352142321869098
4083637654611419381;7234842626579207420;1.0997426546959863;0.0;0.0;0.07970283758715573;0.06352142321869098
7828421059356609727;7234842626579207420;1.099742189926081;0.0;0.0;0.0796987759713763;0.06352142321869098
7515051648321915696;7234842626579207420;1.0997413736522443;0.0;0.0;0.07969164256910913;0.06352142321869098
3690631509666224077;7234842626579207420;1.0997386023357132;0.0;0.0;0.079667424084164;0.06352142321869098
5841748592702001123;7234842626579207420;1.0997359415329369;0.0;108.0;0.08057009730284545;0.06352142321869098
5137729800952375317;7234842626579207420;1.0997335555305663;0.0;0.0;0.0796233201454412;0.06352142321869098
6934832559029040787;7234842626579207420;1.099732282731329;0.0;0.0;0.07961219717597119;0.06352142321869098
8068293801627118349;7234842626579207420;1.0997285856294017;0.0;0.0;0.07957988826922603;0.06352142321869098
